"Q3.5","Q3.6","Q5.1","Q5.2","Q5.3","Q5.4","Q3.1","region"
7.66666666666667,7.66666666666667,7,6.66666666666667,7,4.25,7.33333333333333,"Europe & Central Asia"
7.75,8.33333333333333,7,6,7.66666666666667,6.66666666666667,2.5,"Europe & Central Asia"
8.25,8.2,6.25,5.5,7,7.25,2.5,"Europe & Central Asia"
6.5,10,1,7,10,7,0,"Sub-Saharan Africa"
6.33333333333333,9,2,5,9.33333333333333,5.25,0.5,"Sub-Saharan Africa"
4.25,6.33333333333333,1.5,7,10,3.66666666666667,8,"Sub-Saharan Africa"
8,9,3.66666666666667,8,9.5,9,1,"Sub-Saharan Africa"
10,10,1,8,10,7,3.33333333333333,"Sub-Saharan Africa"
5.25,6,5.5,7.25,7,7.66666666666667,5,"Sub-Saharan Africa"
9,10,1,7,10,7,0,"Sub-Saharan Africa"
10,10,NA,NA,NA,NA,0,"Sub-Saharan Africa"
8,9,2,8,9.5,9,4,"Sub-Saharan Africa"
8.6,9.8,5,8.66666666666667,8.66666666666667,7.75,3.33333333333333,"Sub-Saharan Africa"
8.75,6.8,7.5,8.2,8.5,6.33333333333333,4.8,"South Asia"
7,7.5,6.4,6.5,7,5.4,6.5,"South Asia"
8.75,7.33333333333333,5.5,8.33333333333333,7,7.66666666666667,5.5,"South Asia"
5.8,7.83333333333333,4.4,2.5,6.66666666666667,3.16666666666667,5.5,"South Asia"
9,8.75,7.75,7.33333333333333,8.5,8.33333333333333,4.8,"South Asia"
4.16666666666667,6.05882352941176,6,6.53333333333333,3.33333333333333,3.9375,6.5,"Latin America & Caribbean"
3.33333333333333,1.33333333333333,6.33333333333333,2,7.6,0.75,5.66666666666667,"Latin America & Caribbean"
3.55,5.15384615384615,5.25,4.81818181818182,4.44444444444444,2.14285714285714,4.23076923076923,"Latin America & Caribbean"
8.69565217391304,9.36363636363636,1.64705882352941,1.10526315789474,8.66666666666667,8.47058823529412,2.65217391304348,"Latin America & Caribbean"
2.63636363636364,4.11764705882353,7.55555555555556,7.61538461538461,3.27272727272727,2.47058823529412,7.52173913043478,"Latin America & Caribbean"
5.64285714285714,5.42857142857143,4.2,3.33333333333333,6.5,6,5.75,"Latin America & Caribbean"
6,7.33333333333333,2.75,5.66666666666667,5.8,6.4,6.5,"Latin America & Caribbean"
4,4.69230769230769,4.33333333333333,6.4,4.75,3.58333333333333,5.75,"Latin America & Caribbean"
4.53333333333333,6.1764705882353,4.22222222222222,3.30769230769231,5.54545454545455,3.05882352941176,3.45,"Latin America & Caribbean"
7.35,7.83333333333333,1.85714285714286,1.875,8.16666666666667,7.41666666666667,2.27272727272727,"Latin America & Caribbean"
2,NA,NA,NA,NA,2,2,"Sub-Saharan Africa"
8,NA,NA,8,NA,NA,7,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,2,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,7,2,NA,"Sub-Saharan Africa"
8,NA,NA,8,4,8,7,"Sub-Saharan Africa"
NA,NA,NA,8,NA,NA,NA,"Sub-Saharan Africa"
8,NA,NA,8,NA,8,7,"Sub-Saharan Africa"
5.625,6.6,5,6.33333333333333,7,2.8,7.5,"Middle East & North Africa"
5.875,6.25,3.5,5.4,3,6.83333333333333,6.5,"Middle East & North Africa"
7.75,7.71428571428571,2.8,6.6,4.5,3,3,"East Asia & Pacific"
7,6.75,2,6.25,5.2,2.6,4.2,"East Asia & Pacific"
8.5,6.4,3.5,6.66666666666667,4,4.25,1.5,"East Asia & Pacific"
7.2,7.25,1,6.5,3.66666666666667,4,2.5,"East Asia & Pacific"
8,8.5,4.28571428571429,7.88888888888889,4.66666666666667,5.375,4.625,"East Asia & Pacific"
7.2,7.8,2,6.33333333333333,4.25,4,3,"East Asia & Pacific"
6.71428571428571,7.6,2.8,6,5.4,2.8,4.25,"East Asia & Pacific"
8.25,7.75,1.75,6.66666666666667,3.33333333333333,3.4,3,"East Asia & Pacific"
7,7.75,6.14285714285714,8.5,3.16666666666667,7.25,4.88888888888889,"East Asia & Pacific"
7,7.5,1.66666666666667,5.75,3.5,2.75,2.75,"East Asia & Pacific"
5.5,4.75,NA,8,NA,2,4,"Europe & Central Asia"
6,4.75,4,8,NA,4,4,"Europe & Central Asia"
5,3.33333333333333,NA,8,3,3,1,"Europe & Central Asia"
8.75,8,3.5,3.5,8.5,2,4.66666666666667,"Europe & Central Asia"
10,6.66666666666667,3.5,3,8.5,2,3.75,"Europe & Central Asia"
3,3,5.66666666666667,9,3,3,5.8,"Europe & Central Asia"
4,7.5,4,NA,8,2,4,"Europe & Central Asia"
1.66666666666667,2.5,4,8,6,1,2,"Europe & Central Asia"
1.75,2.5,4.5,8,3,2,3.5,"Europe & Central Asia"
8,8.66666666666667,2,6.4,7.6,5.25,5.75,"East Asia & Pacific"
7.4,7.8,2.33333333333333,8.5,8.2,4.6,4.5,"East Asia & Pacific"
8.71428571428571,9,4.16666666666667,6.85714285714286,8.33333333333333,5.4,1.71428571428571,"East Asia & Pacific"
7.33333333333333,8.6,2.8,6.5,7.4,5,3.71428571428571,"East Asia & Pacific"
4.66666666666667,9.5,2,3,5.33333333333333,4,6,"Sub-Saharan Africa"
5.66666666666667,9,2,6,8.66666666666667,4,7.5,"Sub-Saharan Africa"
7,7,2,3.5,9,1,8,"Sub-Saharan Africa"
8,7.66666666666667,3.5,3,6,2.5,2,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
6.5,5.33333333333333,7.33333333333333,9.33333333333333,3.33333333333333,8.33333333333333,8.5,"Sub-Saharan Africa"
5,7,3.5,8.33333333333333,5,4.33333333333333,3,"Sub-Saharan Africa"
8,7.66666666666667,3,7.5,3,4.5,3,"Sub-Saharan Africa"
4,6.8,2,7.33333333333333,5.5,4.33333333333333,3.75,"Sub-Saharan Africa"
4.66666666666667,6.66666666666667,3.66666666666667,5.75,6,4.4,4.75,"Sub-Saharan Africa"
5.57142857142857,5.8,8.8,8.28571428571429,3.2,8.16666666666667,3.6,"Sub-Saharan Africa"
4.66666666666667,7,2,3,8.66666666666667,6,4,"Sub-Saharan Africa"
5.625,6.14285714285714,8,5.5,7.85714285714286,4.14285714285714,4.2,"Sub-Saharan Africa"
4.8,7,4.4,4.33333333333333,6,5.6,3.16666666666667,"Sub-Saharan Africa"
5.2,5.5,5,5,4.83333333333333,5.66666666666667,3.6,"Sub-Saharan Africa"
6.5,8.6,4.6,3,8.66666666666667,4.2,4.33333333333333,"Sub-Saharan Africa"
5,6.42857142857143,3.33333333333333,4.57142857142857,6,3.75,4.875,"East Asia & Pacific"
8,6,7,7,5.75,2.66666666666667,NA,"East Asia & Pacific"
6.9,8.08333333333333,8,9.1,5.66666666666667,7.4,5.25,"East Asia & Pacific"
4.14285714285714,6.09090909090909,6.77777777777778,8.2,2.4,8.25,6.75,"East Asia & Pacific"
5,6.25,4.75,6,4.28571428571429,4.5,4.66666666666667,"East Asia & Pacific"
0,10,0,1,8,0,3,"Sub-Saharan Africa"
3,10,NA,NA,NA,0,7,"Sub-Saharan Africa"
0,10,0,3,8,0,2,"Sub-Saharan Africa"
7,10,10,10,2,10,NA,"Sub-Saharan Africa"
0,10,NA,3,8,0,3,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
3.6,5,3.6,5,6,3.25,4,"Sub-Saharan Africa"
3.25,4.75,4,8.33333333333333,7.25,3.33333333333333,3,"Sub-Saharan Africa"
1.5,3.75,3.75,6.25,6.75,3.33333333333333,4.4,"Sub-Saharan Africa"
6.42857142857143,5.55555555555556,5.25,7.875,9,7,5,"Sub-Saharan Africa"
2.125,5.33333333333333,3,4.66666666666667,6.33333333333333,3.6,1.42857142857143,"Sub-Saharan Africa"
2,3.5,4,6.25,6.8,3.33333333333333,4.25,"Sub-Saharan Africa"
3.25,3.75,5.5,5.75,8.33333333333333,1.5,3.25,"Sub-Saharan Africa"
4.7,5.6,3.5,4.16666666666667,7.5,1.6,1.28571428571429,"Sub-Saharan Africa"
3.77777777777778,5.625,3.28571428571429,6.5,6.28571428571429,4.16666666666667,5.85714285714286,"Sub-Saharan Africa"
2.75,3.66666666666667,4,8.5,7,3,3.4,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean"
3,4,1,3.5,10,0,8.66666666666667,"Latin America & Caribbean"
2.33333333333333,6,NA,4,10,1.66666666666667,8.66666666666667,"Latin America & Caribbean"
4.33333333333333,7,2,4,10,4,9,"Latin America & Caribbean"
NA,NA,NA,7,NA,NA,9,"Latin America & Caribbean"
9,10,7.33333333333333,5,4,10,2,"Latin America & Caribbean"
8.16666666666667,6.25,2,2.33333333333333,7.14285714285714,3.2,3.2,"Europe & Central Asia"
3.625,2.93333333333333,6.25,6.5,2.15384615384615,1.90909090909091,6.46153846153846,"Europe & Central Asia"
1.94117647058824,1.5,8,6.66666666666667,2,2,4.23076923076923,"Europe & Central Asia"
1.52941176470588,2.52941176470588,5.33333333333333,4.3,1.92307692307692,1.5,6,"Europe & Central Asia"
2.11764705882353,2.1875,4.57142857142857,4.375,1.90909090909091,2,3.2,"Europe & Central Asia"
9.52631578947368,9.47058823529412,0.692307692307692,1.41666666666667,8.75,7.54545454545455,4.09090909090909,"Europe & Central Asia"
4.2,2.875,6.42857142857143,7.5,5.71428571428571,2.66666666666667,2.28571428571429,"Europe & Central Asia"
4.81818181818182,4,4.88888888888889,7.14285714285714,2.16666666666667,2.3,7.85714285714286,"Europe & Central Asia"
7,5.21428571428571,2.84615384615385,2.5,4.625,3,1.65217391304348,"Europe & Central Asia"
1.78947368421053,2.06666666666667,5.16666666666667,3.8,2,1.84615384615385,2.69565217391304,"Europe & Central Asia"
6.5,8.6,2.42857142857143,2.14285714285714,2.16666666666667,2.66666666666667,2.85714285714286,"Europe & Central Asia"
3.28571428571429,3.25,4.66666666666667,4.33333333333333,1.375,2.66666666666667,6,"Europe & Central Asia"
2.11111111111111,2.875,6,6.6,1.75,1.66666666666667,7.6,"Europe & Central Asia"
5.42857142857143,5.42857142857143,6.8,4.83333333333333,1.85714285714286,3.6,3.28571428571429,"Europe & Central Asia"
2,2.25,5.28571428571429,5.33333333333333,1.625,1.83333333333333,3.44444444444444,"Europe & Central Asia"
2.5,3.85714285714286,4,3.25,1.5,1.66666666666667,7.42857142857143,"Europe & Central Asia"
8.1,8.625,2,3.11111111111111,3.625,3,7.88888888888889,"Europe & Central Asia"
6.5,6.42857142857143,5.71428571428571,3.25,2.875,4.25,1.1,"Europe & Central Asia"
5.55555555555556,6.33333333333333,3.5,2.88888888888889,1.75,3,1.8,"Europe & Central Asia"
8,9.11111111111111,7.625,8.25,6.875,8.4,1.22222222222222,"South Asia"
7.2,8.44444444444444,8.5,8.5,5.66666666666667,6.71428571428571,2.44444444444444,"South Asia"
4.75,6.3,7.25,5.57142857142857,4.66666666666667,6.5,5.125,"South Asia"
6.22222222222222,7.25,6.75,5,6,3.85714285714286,3.83333333333333,"South Asia"
6,7,7.85714285714286,7.14285714285714,5.5,5.16666666666667,2.36363636363636,"South Asia"
4.7,6.1,5.57142857142857,6.5,7.6,4.125,7.66666666666667,"South Asia"
5.875,6.83333333333333,7.71428571428571,7.16666666666667,5.85714285714286,6.2,3,"South Asia"
5.625,5.75,6.75,7,6.5,6.4,5.75,"South Asia"
5.77777777777778,6.14285714285714,6.16666666666667,5.375,5.6,4.8,7.25,"South Asia"
6,5.42857142857143,5.16666666666667,4.33333333333333,3.33333333333333,2.6,8.3,"East Asia & Pacific"
4,3.6,5.6,4.66666666666667,1.4,2.625,2.77777777777778,"East Asia & Pacific"
8.22222222222222,8.22222222222222,3.14285714285714,2.375,3.66666666666667,3.16666666666667,6.4,"East Asia & Pacific"
4,3.88888888888889,5.16666666666667,4.25,2.57142857142857,2.71428571428571,4.28571428571429,"East Asia & Pacific"
5.83333333333333,7.5,5.85714285714286,4.5,2.71428571428571,2.33333333333333,7.375,"East Asia & Pacific"
4,4.625,3.85714285714286,3.375,3.25,3.71428571428571,4.57142857142857,"South Asia"
4.75,5,6,5.5,6.4,7.5,5,"South Asia"
5.6,6.66666666666667,6.25,7,7,5.4,6.5,"South Asia"
8,7,8,7,6,7.5,6,"South Asia"
8.72727272727273,9.54545454545454,6.66666666666667,5.66666666666667,9.5,6.5,4.42857142857143,"South Asia"
7.22222222222222,8.14285714285714,6.6,8.125,6.5,6.75,4.71428571428571,"South Asia"
6,5.88888888888889,7.125,6.57142857142857,6.5,5.8,5,"South Asia"
5.83333333333333,7,4.16666666666667,5.6,3.75,5.125,5.8,"South Asia"
5.5,4.6,6.16666666666667,6.625,5.8,7.75,7.22222222222222,"South Asia"
5.33333333333333,6,3.5,4.1,3.88888888888889,5.22222222222222,3.72727272727273,"South Asia"
7.66666666666667,6.25,7.33333333333333,7.33333333333333,3,6.33333333333333,8,"Latin America & Caribbean"
7,2,4.33333333333333,5,NA,4.5,6,"Latin America & Caribbean"
3.5,3.5,2,3,9,1.5,4,"Latin America & Caribbean"
NA,3,7,7,NA,7,8.5,"Latin America & Caribbean"
7.5,4.5,7,7.5,3,5.5,8,"Latin America & Caribbean"
9,7.25,4.5,8,6.5,4,8,"Latin America & Caribbean"
5.6,7.16666666666667,3,4.4,8.8,3.25,1.5,"Latin America & Caribbean"
4.6,5.16666666666667,7,6.6,5.33333333333333,1.5,8.8,"Latin America & Caribbean"
4.25,5.8,6.66666666666667,5.25,6,4.25,5.6,"Latin America & Caribbean"
5.5,6.2,NA,9,4.75,4.5,7.66666666666667,"Latin America & Caribbean"
8.25,8.66666666666667,3.5,7.4,5.2,6,7.33333333333333,"Latin America & Caribbean"
8,6.44444444444444,1.75,2.25,6.5,4,1.66666666666667,"East Asia & Pacific"
3.45454545454545,5.45454545454545,3.125,4.5,5.5,2.66666666666667,6.88888888888889,"East Asia & Pacific"
7.28571428571429,6.63636363636364,3.57142857142857,5.2,6,5.66666666666667,6.44444444444444,"East Asia & Pacific"
7.85714285714286,6.1,3.16666666666667,5.33333333333333,5.6,5.5,7.11111111111111,"East Asia & Pacific"
7.625,7.90909090909091,3.5,5,6.14285714285714,5.55555555555556,7,"East Asia & Pacific"
7.25,7.44444444444444,2,3,6.2,4,6.2,"East Asia & Pacific"
8.5,6.90909090909091,3.66666666666667,5,6.66666666666667,5.83333333333333,5.6,"East Asia & Pacific"
10,9,5,7.5,10,3.66666666666667,3,"East Asia & Pacific"
10,7,9.5,10,9.5,10,9,"East Asia & Pacific"
7,7.2,5,6.33333333333333,10,3.6,3,"East Asia & Pacific"
8.5,7,9.5,10,10,10,6.5,"East Asia & Pacific"
10,7,9.5,10,9.5,10,9,"East Asia & Pacific"
9.4,9.4,5,7.6,6,5.8,5,"East Asia & Pacific"
7.5,6.75,6,9.25,7.33333333333333,6,5,"East Asia & Pacific"
10,8,9.5,5,9.5,2,5,"East Asia & Pacific"
7,7,9.5,10,9.5,7,8,"East Asia & Pacific"
9.25,9,9.5,10,10,9.33333333333333,5.33333333333333,"East Asia & Pacific"
3.72727272727273,3.11111111111111,4.25,4.33333333333333,3.66666666666667,1.75,7.66666666666667,"Europe & Central Asia"
4.33333333333333,6.66666666666667,3.25,1.8,6.66666666666667,3.75,5.57142857142857,"Europe & Central Asia"
9.53846153846154,9.07692307692308,2.5,4.08333333333333,6.42857142857143,7.81818181818182,2.85714285714286,"Europe & Central Asia"
4,3.72727272727273,2.77777777777778,3.44444444444444,3.4,2.23076923076923,3.77777777777778,"Europe & Central Asia"
3.83333333333333,4.375,1.16666666666667,2.28571428571429,8,1.2,1.875,"Europe & Central Asia"
4.375,4.28571428571429,2,2,7,0.6,1.125,"Europe & Central Asia"
5.5,4.83333333333333,1.8,3.6,6.25,1,3,"Europe & Central Asia"
4.83333333333333,3.66666666666667,7.33333333333333,7.83333333333333,2.2,4,7.4,"Europe & Central Asia"
1.71428571428571,1.5,6.5,7.25,2.16666666666667,2.8,2.75,"Europe & Central Asia"
6.125,5.8,4.9,8.42857142857143,5.75,4.2,7.55555555555556,"Latin America & Caribbean"
5,5.14285714285714,4.55555555555556,7.22222222222222,7,3.5,9,"Latin America & Caribbean"
5,3.75,2.5,4,7,0,5,"Latin America & Caribbean"
6,5.22222222222222,4.875,5.66666666666667,8,3,7,"Latin America & Caribbean"
9.6,9.8,5.44444444444444,6.66666666666667,9.6,4.25,6.33333333333333,"Latin America & Caribbean"
4.8,3.77777777777778,4.375,3.57142857142857,8.1,1.875,5,"Latin America & Caribbean"
8,7.22222222222222,4.7,8.44444444444444,4.85714285714286,7.125,7.8,"Latin America & Caribbean"
7.14285714285714,7.75,4.75,7.77777777777778,4.26666666666667,6,7.8,"Europe & Central Asia"
4.5,4.36363636363636,5.16666666666667,6.77777777777778,3.75,3.07142857142857,6.09090909090909,"Europe & Central Asia"
6.64705882352941,7.21428571428571,4.07142857142857,5.78571428571429,6.69230769230769,6.36363636363636,7.75,"Europe & Central Asia"
8.42105263157895,8.57894736842105,2.92857142857143,5.26666666666667,3.5,7.08333333333333,3.94444444444444,"Europe & Central Asia"
7.73333333333333,8,5,6,5.66666666666667,8,7.5,"Europe & Central Asia"
5.31578947368421,5.5,4.17647058823529,4.66666666666667,7.9,4.14285714285714,6.94117647058824,"Europe & Central Asia"
7,6.71428571428571,3.25,5.44444444444444,3.8,6.2,3.66666666666667,"Europe & Central Asia"
8.58333333333333,8.63636363636364,6.66666666666667,7,6.85714285714286,8.125,5,"Europe & Central Asia"
4.28571428571429,3.75,4.5,4,5.5,2,8,"Europe & Central Asia"
2.83333333333333,4.25,1.33333333333333,4,7.16666666666667,1.66666666666667,6.16666666666667,"Europe & Central Asia"
7.28571428571429,8.4,8,6,3,7,3,"Europe & Central Asia"
6,NA,NA,7,8,3,4,"Europe & Central Asia"
6.83333333333333,5.83333333333333,2,2.75,5,5,2,"Europe & Central Asia"
7.4,7.27272727272727,3,4.8,4.83333333333333,6.14285714285714,2.5,"Europe & Central Asia"
7.16666666666667,5.85714285714286,4.33333333333333,7,1,8.75,4.5,"Europe & Central Asia"
3.88888888888889,4.5,3.6,2.81818181818182,6.11111111111111,1.90909090909091,7.33333333333333,"Europe & Central Asia"
5,4.2,2.33333333333333,2.66666666666667,4.33333333333333,2.33333333333333,2.66666666666667,"Sub-Saharan Africa"
3.4,1.75,1.5,3.66666666666667,2,2.5,5,"Sub-Saharan Africa"
5,2,1.66666666666667,1.5,3.8,2.33333333333333,3,"Sub-Saharan Africa"
2.8,3.6,6.5,6.5,1.2,5.33333333333333,4.4,"Sub-Saharan Africa"
3.4,0,2,4,1.75,3,3.25,"Sub-Saharan Africa"
NA,9,7,9,2,4,7,"Sub-Saharan Africa"
NA,8,4,NA,1,2,3,"Sub-Saharan Africa"
0.5,5,2,1,1,0.5,NA,"Sub-Saharan Africa"
10,5,10,10,4,9.5,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
7,8,3,3,5,1,4,"East Asia & Pacific"
4.33333333333333,6.66666666666667,3.16666666666667,3.8,3.25,1.57142857142857,4.66666666666667,"East Asia & Pacific"
6.25,6.22222222222222,7.53846153846154,9.53846153846154,1.53846153846154,8.6,3.57142857142857,"East Asia & Pacific"
9,8.5,6,5,5,3.25,3,"East Asia & Pacific"
5.33333333333333,6.4,4.57142857142857,4.8,6.16666666666667,1.5,5.75,"East Asia & Pacific"
NA,8.5,3.5,3,5,2.66666666666667,4,"East Asia & Pacific"
5.45454545454545,5.75,2.7,4.33333333333333,3.83333333333333,1.16666666666667,2.91666666666667,"East Asia & Pacific"
3,8,4.5,6,3.75,2.16666666666667,5.33333333333333,"East Asia & Pacific"
5.5,8.5,5.2,6.66666666666667,7,2.66666666666667,3,"East Asia & Pacific"
4.875,4.875,3.8,5.5,2.11111111111111,1.27272727272727,3.27272727272727,"East Asia & Pacific"
4,4,NA,NA,NA,NA,NA,"East Asia & Pacific"
NA,NA,NA,NA,NA,NA,NA,"East Asia & Pacific"
4,4,NA,NA,NA,NA,NA,"East Asia & Pacific"
4,4,NA,NA,NA,NA,4,"East Asia & Pacific"
4,4,NA,NA,NA,NA,NA,"East Asia & Pacific"
4,4,NA,NA,NA,NA,4,"East Asia & Pacific"
4,4,NA,NA,NA,NA,NA,"East Asia & Pacific"
3,1,NA,9,NA,10,2,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
3,1,NA,9,NA,10,2,"Sub-Saharan Africa"
5.66666666666667,5.25,7.33333333333333,8,7.5,7,8.25,"Latin America & Caribbean"
3.66666666666667,3.66666666666667,3,6.33333333333333,5.5,3,5.75,"Latin America & Caribbean"
4.75,4.75,2.33333333333333,2,6,3,2.75,"Latin America & Caribbean"
5.16666666666667,4.8,3.5,4.6,6,4,2.4,"Latin America & Caribbean"
6.8,6,3.5,7,8.33333333333333,6,7.5,"Latin America & Caribbean"
4.75,5,2.33333333333333,2,6,3,2.75,"Latin America & Caribbean"
4.75,5,2.33333333333333,1.66666666666667,8,3.5,3,"Latin America & Caribbean"
5.25,4.5,7,8.5,6,8.66666666666667,8.2,"Latin America & Caribbean"
5.25,5.25,7,9,7.5,8,8,"Latin America & Caribbean"
5.2,5.2,7.66666666666667,8,6,5.75,8.83333333333333,"Latin America & Caribbean"
8,8,8,9.5,10,9.5,8,"Sub-Saharan Africa"
NA,9,NA,10,9,10,NA,"Sub-Saharan Africa"
9,7,8,9,9,9,9,"Sub-Saharan Africa"
NA,NA,NA,10,10,10,NA,"Sub-Saharan Africa"
10,NA,NA,10,8,10,7,"Sub-Saharan Africa"
3,2,4,7,9,6.5,2,"Sub-Saharan Africa"
3,3,4,6.5,10,7,3,"Sub-Saharan Africa"
3,3,2,1.5,5.5,1,6,"Europe & Central Asia"
2,3.75,4,1.66666666666667,5.25,1.66666666666667,6.5,"Europe & Central Asia"
2.75,2.25,3.25,2.75,5.5,2.5,3.66666666666667,"Europe & Central Asia"
2.66666666666667,2.75,2.5,1.33333333333333,5.5,1.33333333333333,6,"Europe & Central Asia"
10,10,8,8.25,9.5,10,6.33333333333333,"Europe & Central Asia"
9.25,8.25,7.25,7.75,9.5,9.25,6.33333333333333,"Europe & Central Asia"
8.5,8.75,7.5,7.25,8.75,9.25,2.5,"Europe & Central Asia"
8,7,7,8,4,3,9,"Sub-Saharan Africa"
6,6,9,9.5,0,1,2,"Sub-Saharan Africa"
5.5,8,8,8.5,0,2,8,"Sub-Saharan Africa"
5.5,6,4.5,6,10,6,0,"Sub-Saharan Africa"
9,8.5,5.33333333333333,8.5,4,7.5,NA,"Latin America & Caribbean"
8.4,9.25,6,7.25,2.5,8.33333333333333,3.33333333333333,"Latin America & Caribbean"
2.75,3.66666666666667,2,3,5.5,1.33333333333333,3,"Latin America & Caribbean"
2.66666666666667,3,3.33333333333333,5.5,3.5,3.5,4,"Latin America & Caribbean"
6.33333333333333,5,2.33333333333333,2,5,1.5,2.66666666666667,"Latin America & Caribbean"
3.125,3.28571428571429,6.83333333333333,6.75,3,2,7.25,"Europe & Central Asia"
7.42857142857143,8,2.28571428571429,5.5,4.33333333333333,7,3.22222222222222,"Europe & Central Asia"
4.66666666666667,4.33333333333333,4.4,5,4.8,3.42857142857143,8.22222222222222,"Europe & Central Asia"
2,3,NA,NA,3,2.5,7,"Europe & Central Asia"
6.77777777777778,7,2,1.8,7.2,3.28571428571429,7,"Europe & Central Asia"
8.33333333333333,9,1,3.5,9.57142857142857,7.2,3.71428571428571,"Europe & Central Asia"
6.625,7.4,1.33333333333333,5.75,4.33333333333333,6.4,3.28571428571429,"Europe & Central Asia"
7.71428571428571,8.6,1.83333333333333,3.5,8.5,5,4.25,"Europe & Central Asia"
4.77777777777778,6.28571428571429,5.4,5.75,4.42857142857143,5.16666666666667,4.44444444444444,"Europe & Central Asia"
6.27272727272727,6.7,4.625,6.6,4.88888888888889,4.6,2.45454545454545,"Europe & Central Asia"
5.14285714285714,6.46153846153846,3.375,2.77777777777778,5.81818181818182,2.63636363636364,0.75,"Europe & Central Asia"
5.45454545454545,7.42857142857143,5.75,8,4.71428571428571,5.8,3.5,"Europe & Central Asia"
5.11111111111111,5.5,4.71428571428571,6.5,5,3.22222222222222,7.91666666666667,"Europe & Central Asia"
4.9,4.71428571428571,5.25,7.66666666666667,3.85714285714286,4.5,5.44444444444444,"Europe & Central Asia"
9.07692307692308,9.15384615384615,5.11111111111111,6.625,8.08333333333333,4.18181818181818,8.3125,"Europe & Central Asia"
8.71428571428571,8.91666666666667,5.11111111111111,7.88888888888889,9.08333333333333,5.66666666666667,7.2,"Europe & Central Asia"
4.36363636363636,5.57142857142857,4.85714285714286,4.625,3.55555555555556,4.6,2.93333333333333,"Europe & Central Asia"
2.54545454545455,2.5,6,4.8,1.86666666666667,2.41666666666667,7.63157894736842,"Europe & Central Asia"
5.26315789473684,5.1875,3.81818181818182,4.53846153846154,2.23076923076923,2.83333333333333,7.52631578947368,"Europe & Central Asia"
3,2.5,6,4.9,3.22222222222222,3.33333333333333,2.21739130434783,"Europe & Central Asia"
2.83333333333333,2.55555555555556,5.5,4.57142857142857,2.1875,2.54545454545455,3.19047619047619,"Europe & Central Asia"
2.3,2.4,5.4,4.72727272727273,1.93333333333333,2,7.4375,"Europe & Central Asia"
3,2.70588235294118,4.08333333333333,5.91666666666667,1.85714285714286,2.25,7.75,"Europe & Central Asia"
8.70833333333333,8.43478260869565,1.66666666666667,2.0625,7.16666666666667,4.5,7.28571428571429,"Europe & Central Asia"
2.17391304347826,2.05882352941176,5.41666666666667,6,1.625,2.90909090909091,3.60869565217391,"Europe & Central Asia"
3.625,3.80952380952381,4.66666666666667,4.5,2.16666666666667,3.83333333333333,1.51851851851852,"Europe & Central Asia"
7.8,9,3.66666666666667,1,8.5,1.33333333333333,1.25,"Sub-Saharan Africa"
1.33333333333333,7.5,8,9,5.33333333333333,4,0,"Sub-Saharan Africa"
3.5,9,4,6.66666666666667,5.33333333333333,1.5,5.5,"Sub-Saharan Africa"
3,4,2,8.5,8,7,NA,"Middle East & North Africa"
5,8,5,8.5,5,5.5,3,"Middle East & North Africa"
2,4,2,10,7,8,7,"Middle East & North Africa"
10,9,8,9,10,4,NA,"Sub-Saharan Africa"
10,9,8,9,10,4,NA,"Sub-Saharan Africa"
